employee_id,login_hour,file_name,file_sensitivity,action,location,device,files_accessed,is_anomaly,risk_status,risk_score,severity,reasons
EMP156,8,project_plan.xlsx,MEDIUM,READ,Office,Managed,24,0,NORMAL,0,LOW,
EMP006,18,salary.xlsx,CRITICAL,READ,VPN,Personal,22,0,ANOMALY,75,HIGH,"Personal device, VPN access, Critical file accessed, ML anomaly detected"
EMP449,13,salary.xlsx,CRITICAL,READ,Remote,Managed,9,0,NORMAL,15,LOW,Critical file accessed
EMP217,14,payroll.xlsx,CRITICAL,READ,VPN,Managed,13,0,NORMAL,30,LOW,"VPN access, Critical file accessed"
EMP481,16,salary.xlsx,CRITICAL,READ,Office,Managed,6,0,NORMAL,15,LOW,Critical file accessed
EMP486,13,finance_report.xlsx,HIGH,READ,Remote,Managed,17,0,NORMAL,0,LOW,
EMP191,17,finance_report.xlsx,HIGH,READ,Remote,Managed,19,0,NORMAL,0,LOW,
EMP295,18,team_notes.docx,LOW,READ,Office,Managed,8,0,NORMAL,0,LOW,
EMP090,17,team_notes.docx,LOW,DOWNLOAD,Remote,Managed,17,0,NORMAL,0,LOW,
EMP346,11,employee_handbook.pdf,LOW,READ,Office,Personal,11,0,NORMAL,15,LOW,Personal device
EMP259,13,finance_report.xlsx,HIGH,WRITE,Office,Managed,30,0,NORMAL,0,LOW,
EMP444,17,finance_report.xlsx,HIGH,READ,Office,Managed,8,0,NORMAL,0,LOW,
EMP442,8,finance_report.xlsx,HIGH,READ,Office,Managed,11,0,NORMAL,0,LOW,
EMP141,12,payroll.xlsx,CRITICAL,READ,Office,Managed,13,0,NORMAL,15,LOW,Critical file accessed
EMP105,12,employee_handbook.pdf,LOW,READ,Remote,Managed,23,0,NORMAL,0,LOW,
EMP151,18,employee_handbook.pdf,LOW,WRITE,Office,Managed,7,0,NORMAL,0,LOW,
EMP005,15,payroll.xlsx,CRITICAL,UPLOAD,Office,Managed,1,0,NORMAL,15,LOW,Critical file accessed
EMP437,8,salary.xlsx,CRITICAL,DOWNLOAD,Remote,Personal,15,0,NORMAL,30,LOW,"Personal device, Critical file accessed"
EMP153,17,finance_report.xlsx,HIGH,SHARE,Office,Managed,20,0,NORMAL,0,LOW,
EMP357,12,salary.xlsx,CRITICAL,READ,Office,Managed,8,0,NORMAL,15,LOW,Critical file accessed
EMP263,14,salary.xlsx,CRITICAL,READ,Office,Managed,20,0,NORMAL,15,LOW,Critical file accessed
EMP267,18,employee_handbook.pdf,LOW,SHARE,Office,Managed,10,0,NORMAL,0,LOW,
EMP179,13,salary.xlsx,CRITICAL,EXPORT,Office,Managed,7,0,NORMAL,15,LOW,Critical file accessed
EMP279,13,team_notes.docx,LOW,READ,Office,Managed,20,0,NORMAL,0,LOW,
EMP125,16,payroll.xlsx,CRITICAL,READ,Office,Managed,15,0,NORMAL,15,LOW,Critical file accessed
EMP008,13,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,1,0,NORMAL,0,LOW,
EMP484,11,employee_handbook.pdf,LOW,EXPORT,Office,Managed,18,0,NORMAL,0,LOW,
EMP309,10,team_notes.docx,LOW,WRITE,Office,Managed,25,0,NORMAL,0,LOW,
EMP138,9,salary.xlsx,CRITICAL,READ,Office,Managed,13,0,NORMAL,15,LOW,Critical file accessed
EMP325,14,finance_report.xlsx,HIGH,READ,VPN,Managed,2,0,NORMAL,15,LOW,VPN access
EMP292,17,payroll.xlsx,CRITICAL,EXPORT,Remote,Managed,27,0,NORMAL,15,LOW,Critical file accessed
EMP306,12,salary.xlsx,CRITICAL,SHARE,Remote,Managed,12,0,NORMAL,15,LOW,Critical file accessed
EMP273,13,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,6,0,NORMAL,0,LOW,
EMP261,14,payroll.xlsx,CRITICAL,WRITE,Remote,Managed,1,0,NORMAL,15,LOW,Critical file accessed
EMP028,10,finance_report.xlsx,HIGH,READ,Office,Managed,19,0,NORMAL,0,LOW,
EMP387,11,team_notes.docx,LOW,DOWNLOAD,Remote,Personal,28,0,ANOMALY,45,MEDIUM,"Personal device, ML anomaly detected"
EMP428,17,employee_handbook.pdf,LOW,WRITE,Office,Managed,17,0,NORMAL,0,LOW,
EMP391,8,payroll.xlsx,CRITICAL,READ,Office,Managed,1,0,NORMAL,15,LOW,Critical file accessed
EMP059,10,payroll.xlsx,CRITICAL,EXPORT,Office,Managed,10,0,NORMAL,15,LOW,Critical file accessed
EMP206,16,salary.xlsx,CRITICAL,READ,Office,Managed,26,0,NORMAL,15,LOW,Critical file accessed
EMP136,9,team_notes.docx,LOW,DELETE,Remote,Managed,10,0,NORMAL,0,LOW,
EMP371,13,employee_handbook.pdf,LOW,WRITE,Office,Managed,23,0,NORMAL,0,LOW,
EMP345,18,project_plan.xlsx,MEDIUM,READ,Office,Managed,12,0,NORMAL,0,LOW,
EMP162,11,payroll.xlsx,CRITICAL,WRITE,Office,Personal,15,0,NORMAL,30,LOW,"Personal device, Critical file accessed"
EMP301,8,salary.xlsx,CRITICAL,SHARE,Office,Managed,2,0,NORMAL,15,LOW,Critical file accessed
EMP458,16,payroll.xlsx,CRITICAL,READ,Remote,Managed,17,0,NORMAL,15,LOW,Critical file accessed
EMP053,16,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,19,0,NORMAL,0,LOW,
EMP463,11,finance_report.xlsx,HIGH,READ,Remote,Personal,15,0,NORMAL,15,LOW,Personal device
EMP203,10,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,25,0,NORMAL,0,LOW,
EMP214,17,employee_handbook.pdf,LOW,READ,Office,Managed,20,0,NORMAL,0,LOW,
EMP201,12,payroll.xlsx,CRITICAL,WRITE,Remote,Managed,8,0,NORMAL,15,LOW,Critical file accessed
EMP080,18,finance_report.xlsx,HIGH,READ,Remote,Managed,15,0,NORMAL,0,LOW,
EMP300,9,project_plan.xlsx,MEDIUM,READ,Office,Personal,19,0,NORMAL,15,LOW,Personal device
EMP384,16,salary.xlsx,CRITICAL,READ,Office,Managed,12,0,NORMAL,15,LOW,Critical file accessed
EMP362,12,salary.xlsx,CRITICAL,READ,Office,Managed,15,0,NORMAL,15,LOW,Critical file accessed
EMP142,14,employee_handbook.pdf,LOW,READ,Office,Managed,17,0,NORMAL,0,LOW,
EMP318,13,employee_handbook.pdf,LOW,WRITE,Office,Managed,22,0,NORMAL,0,LOW,
EMP281,8,finance_report.xlsx,HIGH,READ,Office,Managed,20,0,NORMAL,0,LOW,
EMP340,10,salary.xlsx,CRITICAL,UPLOAD,Office,Managed,22,0,NORMAL,15,LOW,Critical file accessed
EMP288,18,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,16,0,NORMAL,0,LOW,
EMP417,17,salary.xlsx,CRITICAL,READ,Office,Managed,16,0,NORMAL,15,LOW,Critical file accessed
EMP282,13,salary.xlsx,CRITICAL,WRITE,Office,Managed,13,0,NORMAL,15,LOW,Critical file accessed
EMP369,8,employee_handbook.pdf,LOW,READ,Office,Managed,6,0,NORMAL,0,LOW,
EMP203,18,finance_report.xlsx,HIGH,READ,Office,Managed,24,0,NORMAL,0,LOW,
EMP466,10,payroll.xlsx,CRITICAL,DELETE,Office,Managed,29,0,NORMAL,15,LOW,Critical file accessed
EMP015,13,salary.xlsx,CRITICAL,EXPORT,Office,Managed,7,0,NORMAL,15,LOW,Critical file accessed
EMP340,5,finance_report.xlsx,HIGH,WRITE,VPN,Personal,309,1,ANOMALY,100,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, ML anomaly detected"
EMP402,12,salary.xlsx,CRITICAL,WRITE,Office,Managed,14,0,NORMAL,15,LOW,Critical file accessed
EMP149,13,project_plan.xlsx,MEDIUM,READ,Office,Managed,5,0,NORMAL,0,LOW,
EMP077,17,team_notes.docx,LOW,EXPORT,Office,Managed,18,0,NORMAL,0,LOW,
EMP223,12,team_notes.docx,LOW,READ,Office,Managed,9,0,NORMAL,0,LOW,
EMP305,9,employee_handbook.pdf,LOW,WRITE,Office,Managed,29,0,NORMAL,0,LOW,
EMP146,17,employee_handbook.pdf,LOW,DOWNLOAD,Office,Managed,23,0,NORMAL,0,LOW,
EMP140,17,finance_report.xlsx,HIGH,READ,Office,Managed,18,0,NORMAL,0,LOW,
EMP004,12,team_notes.docx,LOW,READ,Office,Managed,11,0,NORMAL,0,LOW,
EMP158,13,employee_handbook.pdf,LOW,DELETE,Remote,Managed,29,0,NORMAL,0,LOW,
EMP061,15,payroll.xlsx,CRITICAL,READ,Office,Managed,29,0,NORMAL,15,LOW,Critical file accessed
EMP277,8,payroll.xlsx,CRITICAL,EXPORT,Remote,Managed,6,0,NORMAL,15,LOW,Critical file accessed
EMP460,17,finance_report.xlsx,HIGH,READ,Office,Personal,17,0,NORMAL,15,LOW,Personal device
EMP444,10,payroll.xlsx,CRITICAL,READ,Remote,Managed,25,0,NORMAL,15,LOW,Critical file accessed
EMP480,15,employee_handbook.pdf,LOW,READ,Remote,Managed,11,0,NORMAL,0,LOW,
EMP304,17,employee_handbook.pdf,LOW,READ,Office,Managed,10,0,NORMAL,0,LOW,
EMP266,15,finance_report.xlsx,HIGH,READ,Remote,Managed,30,0,NORMAL,0,LOW,
EMP059,8,project_plan.xlsx,MEDIUM,EXPORT,Office,Managed,18,0,NORMAL,0,LOW,
EMP237,10,project_plan.xlsx,MEDIUM,READ,Office,Managed,17,0,NORMAL,0,LOW,
EMP419,14,project_plan.xlsx,MEDIUM,DOWNLOAD,Office,Managed,8,0,NORMAL,0,LOW,
EMP205,13,team_notes.docx,LOW,READ,Office,Managed,12,0,NORMAL,0,LOW,
EMP402,13,payroll.xlsx,CRITICAL,WRITE,Remote,Managed,17,0,NORMAL,15,LOW,Critical file accessed
EMP284,18,employee_handbook.pdf,LOW,READ,Office,Managed,24,0,NORMAL,0,LOW,
EMP453,16,payroll.xlsx,CRITICAL,READ,Office,Managed,5,0,NORMAL,15,LOW,Critical file accessed
EMP091,13,payroll.xlsx,CRITICAL,WRITE,Office,Managed,25,0,NORMAL,15,LOW,Critical file accessed
EMP295,9,payroll.xlsx,CRITICAL,READ,Office,Managed,30,0,NORMAL,15,LOW,Critical file accessed
EMP375,15,employee_handbook.pdf,LOW,DOWNLOAD,VPN,Managed,5,0,NORMAL,15,LOW,VPN access
EMP221,9,salary.xlsx,CRITICAL,WRITE,Office,Managed,29,0,NORMAL,15,LOW,Critical file accessed
EMP128,9,finance_report.xlsx,HIGH,READ,Remote,Managed,2,0,NORMAL,0,LOW,
EMP237,9,employee_handbook.pdf,LOW,WRITE,Office,Personal,10,0,NORMAL,15,LOW,Personal device
EMP219,18,finance_report.xlsx,HIGH,READ,Remote,Managed,29,0,NORMAL,0,LOW,
EMP087,18,salary.xlsx,CRITICAL,READ,Office,Managed,6,0,NORMAL,15,LOW,Critical file accessed
EMP070,11,finance_report.xlsx,HIGH,DOWNLOAD,VPN,Managed,16,0,NORMAL,15,LOW,VPN access
EMP169,15,salary.xlsx,CRITICAL,READ,Office,Managed,18,0,NORMAL,15,LOW,Critical file accessed
EMP197,10,team_notes.docx,LOW,WRITE,Office,Managed,18,0,NORMAL,0,LOW,
EMP346,9,salary.xlsx,CRITICAL,READ,Office,Managed,28,0,NORMAL,15,LOW,Critical file accessed
EMP316,12,salary.xlsx,CRITICAL,WRITE,Office,Managed,8,0,NORMAL,15,LOW,Critical file accessed
EMP481,17,salary.xlsx,CRITICAL,WRITE,Office,Managed,26,0,NORMAL,15,LOW,Critical file accessed
EMP406,17,employee_handbook.pdf,LOW,EXPORT,Office,Managed,18,0,NORMAL,0,LOW,
EMP175,12,project_plan.xlsx,MEDIUM,DELETE,Remote,Managed,1,0,NORMAL,0,LOW,
EMP173,5,finance_report.xlsx,HIGH,DOWNLOAD,VPN,Personal,494,1,ANOMALY,100,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, ML anomaly detected"
EMP172,2,payroll.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,350,1,NORMAL,90,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed"
EMP370,13,salary.xlsx,CRITICAL,READ,Office,Personal,15,0,NORMAL,30,LOW,"Personal device, Critical file accessed"
EMP165,17,employee_handbook.pdf,LOW,READ,Office,Managed,19,0,NORMAL,0,LOW,
EMP329,2,salary.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,354,1,NORMAL,90,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed"
EMP267,9,employee_handbook.pdf,LOW,READ,Remote,Managed,8,0,NORMAL,0,LOW,
EMP402,16,payroll.xlsx,CRITICAL,WRITE,Office,Managed,7,0,NORMAL,15,LOW,Critical file accessed
EMP062,15,team_notes.docx,LOW,READ,VPN,Personal,26,0,ANOMALY,60,HIGH,"Personal device, VPN access, ML anomaly detected"
EMP050,11,employee_handbook.pdf,LOW,DELETE,Office,Managed,22,0,NORMAL,0,LOW,
EMP014,17,salary.xlsx,CRITICAL,UPLOAD,Remote,Managed,6,0,NORMAL,15,LOW,Critical file accessed
EMP288,15,project_plan.xlsx,MEDIUM,WRITE,Remote,Managed,22,0,NORMAL,0,LOW,
EMP048,16,salary.xlsx,CRITICAL,WRITE,Office,Managed,6,0,NORMAL,15,LOW,Critical file accessed
EMP167,18,project_plan.xlsx,MEDIUM,READ,Remote,Managed,3,0,NORMAL,0,LOW,
EMP091,14,employee_handbook.pdf,LOW,READ,VPN,Managed,17,0,NORMAL,15,LOW,VPN access
EMP048,18,project_plan.xlsx,MEDIUM,READ,Office,Managed,21,0,NORMAL,0,LOW,
EMP179,11,project_plan.xlsx,MEDIUM,READ,Office,Managed,10,0,NORMAL,0,LOW,
EMP163,15,salary.xlsx,CRITICAL,WRITE,Remote,Managed,27,0,NORMAL,15,LOW,Critical file accessed
EMP395,12,payroll.xlsx,CRITICAL,WRITE,Office,Personal,12,0,NORMAL,30,LOW,"Personal device, Critical file accessed"
EMP475,8,salary.xlsx,CRITICAL,READ,Remote,Managed,16,0,NORMAL,15,LOW,Critical file accessed
EMP326,9,team_notes.docx,LOW,DOWNLOAD,Office,Managed,11,0,NORMAL,0,LOW,
EMP288,14,employee_handbook.pdf,LOW,EXPORT,Office,Managed,8,0,NORMAL,0,LOW,
EMP014,14,salary.xlsx,CRITICAL,WRITE,Office,Managed,14,0,NORMAL,15,LOW,Critical file accessed
EMP500,10,payroll.xlsx,CRITICAL,READ,Office,Managed,4,0,NORMAL,15,LOW,Critical file accessed
EMP433,15,team_notes.docx,LOW,READ,Remote,Managed,23,0,NORMAL,0,LOW,
EMP280,8,team_notes.docx,LOW,DOWNLOAD,Office,Managed,5,0,NORMAL,0,LOW,
EMP185,12,finance_report.xlsx,HIGH,READ,Office,Managed,18,0,NORMAL,0,LOW,
EMP373,13,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,19,0,NORMAL,0,LOW,
EMP108,13,project_plan.xlsx,MEDIUM,READ,Remote,Managed,5,0,NORMAL,0,LOW,
EMP240,12,salary.xlsx,CRITICAL,READ,Office,Managed,15,0,NORMAL,15,LOW,Critical file accessed
EMP387,8,team_notes.docx,LOW,READ,VPN,Managed,30,0,NORMAL,15,LOW,VPN access
EMP006,12,finance_report.xlsx,HIGH,READ,Office,Managed,26,0,NORMAL,0,LOW,
EMP380,15,finance_report.xlsx,HIGH,WRITE,Remote,Managed,17,0,NORMAL,0,LOW,
EMP051,11,payroll.xlsx,CRITICAL,WRITE,Office,Managed,8,0,NORMAL,15,LOW,Critical file accessed
EMP360,8,team_notes.docx,LOW,READ,VPN,Managed,26,0,NORMAL,15,LOW,VPN access
EMP413,9,team_notes.docx,LOW,READ,Office,Managed,10,0,NORMAL,0,LOW,
EMP098,11,finance_report.xlsx,HIGH,READ,Office,Managed,6,0,NORMAL,0,LOW,
EMP003,13,team_notes.docx,LOW,READ,Office,Managed,14,0,NORMAL,0,LOW,
EMP413,10,finance_report.xlsx,HIGH,READ,Office,Managed,7,0,NORMAL,0,LOW,
EMP342,17,employee_handbook.pdf,LOW,DOWNLOAD,Office,Personal,2,0,NORMAL,15,LOW,Personal device
EMP237,17,finance_report.xlsx,HIGH,WRITE,Remote,Managed,15,0,NORMAL,0,LOW,
EMP229,17,payroll.xlsx,CRITICAL,READ,Office,Managed,25,0,NORMAL,15,LOW,Critical file accessed
EMP059,4,payroll.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,377,1,NORMAL,90,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed"
EMP414,18,salary.xlsx,CRITICAL,READ,Office,Managed,9,0,NORMAL,15,LOW,Critical file accessed
EMP017,17,employee_handbook.pdf,LOW,WRITE,Office,Managed,20,0,NORMAL,0,LOW,
EMP093,3,finance_report.xlsx,HIGH,DOWNLOAD,VPN,Personal,331,1,ANOMALY,100,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, ML anomaly detected"
EMP432,10,salary.xlsx,CRITICAL,WRITE,Office,Managed,28,0,NORMAL,15,LOW,Critical file accessed
EMP058,8,employee_handbook.pdf,LOW,READ,Office,Managed,27,0,NORMAL,0,LOW,
EMP372,16,employee_handbook.pdf,LOW,DELETE,VPN,Managed,6,0,ANOMALY,45,MEDIUM,"VPN access, ML anomaly detected"
EMP471,18,payroll.xlsx,CRITICAL,UPLOAD,Office,Managed,10,0,NORMAL,15,LOW,Critical file accessed
EMP262,11,employee_handbook.pdf,LOW,SHARE,Office,Managed,19,0,NORMAL,0,LOW,
EMP115,16,team_notes.docx,LOW,SHARE,VPN,Managed,15,0,NORMAL,15,LOW,VPN access
EMP267,15,salary.xlsx,CRITICAL,READ,Office,Managed,24,0,NORMAL,15,LOW,Critical file accessed
EMP346,15,finance_report.xlsx,HIGH,READ,Office,Managed,14,0,NORMAL,0,LOW,
EMP197,10,project_plan.xlsx,MEDIUM,READ,Office,Managed,8,0,NORMAL,0,LOW,
EMP113,15,finance_report.xlsx,HIGH,WRITE,Remote,Managed,26,0,NORMAL,0,LOW,
EMP106,12,payroll.xlsx,CRITICAL,WRITE,Office,Managed,25,0,NORMAL,15,LOW,Critical file accessed
EMP474,9,employee_handbook.pdf,LOW,WRITE,Office,Managed,22,0,NORMAL,0,LOW,
EMP274,8,team_notes.docx,LOW,UPLOAD,Office,Managed,6,0,NORMAL,0,LOW,
EMP119,9,finance_report.xlsx,HIGH,READ,Office,Managed,17,0,NORMAL,0,LOW,
EMP437,18,project_plan.xlsx,MEDIUM,DOWNLOAD,Office,Managed,23,0,NORMAL,0,LOW,
EMP499,10,project_plan.xlsx,MEDIUM,READ,Office,Personal,17,0,NORMAL,15,LOW,Personal device
EMP118,11,employee_handbook.pdf,LOW,DELETE,Office,Managed,9,0,NORMAL,0,LOW,
EMP272,15,salary.xlsx,CRITICAL,SHARE,Remote,Personal,1,0,ANOMALY,60,HIGH,"Personal device, Critical file accessed, ML anomaly detected"
EMP249,15,finance_report.xlsx,HIGH,READ,Office,Managed,13,0,NORMAL,0,LOW,
EMP058,8,payroll.xlsx,CRITICAL,WRITE,Office,Managed,4,0,NORMAL,15,LOW,Critical file accessed
EMP479,14,salary.xlsx,CRITICAL,DOWNLOAD,Office,Managed,30,0,NORMAL,15,LOW,Critical file accessed
EMP379,16,payroll.xlsx,CRITICAL,DOWNLOAD,Remote,Managed,8,0,NORMAL,15,LOW,Critical file accessed
EMP258,17,team_notes.docx,LOW,READ,Office,Managed,4,0,NORMAL,0,LOW,
EMP048,8,project_plan.xlsx,MEDIUM,UPLOAD,Remote,Managed,23,0,NORMAL,0,LOW,
EMP475,10,project_plan.xlsx,MEDIUM,WRITE,Office,Managed,16,0,NORMAL,0,LOW,
EMP441,8,salary.xlsx,CRITICAL,WRITE,Office,Managed,25,0,NORMAL,15,LOW,Critical file accessed
EMP316,10,team_notes.docx,LOW,WRITE,Remote,Managed,19,0,NORMAL,0,LOW,
EMP148,5,salary.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,223,1,NORMAL,90,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed"
EMP357,10,finance_report.xlsx,HIGH,WRITE,Office,Managed,29,0,NORMAL,0,LOW,
EMP487,10,payroll.xlsx,CRITICAL,READ,Office,Managed,26,0,NORMAL,15,LOW,Critical file accessed
EMP305,15,finance_report.xlsx,HIGH,READ,Remote,Managed,12,0,NORMAL,0,LOW,
EMP341,14,finance_report.xlsx,HIGH,WRITE,Remote,Managed,10,0,NORMAL,0,LOW,
EMP165,15,payroll.xlsx,CRITICAL,READ,Office,Managed,26,0,NORMAL,15,LOW,Critical file accessed
EMP128,11,employee_handbook.pdf,LOW,READ,Office,Managed,9,0,NORMAL,0,LOW,
EMP376,16,team_notes.docx,LOW,EXPORT,Office,Managed,18,0,NORMAL,0,LOW,
EMP054,17,payroll.xlsx,CRITICAL,WRITE,Office,Managed,18,0,NORMAL,15,LOW,Critical file accessed
EMP441,16,salary.xlsx,CRITICAL,WRITE,Remote,Managed,6,0,NORMAL,15,LOW,Critical file accessed
EMP422,13,salary.xlsx,CRITICAL,READ,Remote,Managed,15,0,NORMAL,15,LOW,Critical file accessed
EMP464,16,finance_report.xlsx,HIGH,READ,Office,Managed,28,0,NORMAL,0,LOW,
EMP015,15,project_plan.xlsx,MEDIUM,DOWNLOAD,Office,Managed,26,0,NORMAL,0,LOW,
EMP391,11,payroll.xlsx,CRITICAL,READ,VPN,Personal,15,0,ANOMALY,75,HIGH,"Personal device, VPN access, Critical file accessed, ML anomaly detected"
EMP411,18,project_plan.xlsx,MEDIUM,READ,Remote,Managed,25,0,NORMAL,0,LOW,
EMP325,9,salary.xlsx,CRITICAL,READ,Office,Managed,12,0,NORMAL,15,LOW,Critical file accessed
EMP442,15,payroll.xlsx,CRITICAL,READ,Office,Managed,20,0,NORMAL,15,LOW,Critical file accessed
EMP032,5,payroll.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,299,1,NORMAL,90,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed"
EMP083,9,finance_report.xlsx,HIGH,READ,Remote,Managed,20,0,NORMAL,0,LOW,
EMP372,12,project_plan.xlsx,MEDIUM,DOWNLOAD,Office,Managed,28,0,NORMAL,0,LOW,
EMP354,15,team_notes.docx,LOW,WRITE,Office,Managed,3,0,NORMAL,0,LOW,
EMP356,1,finance_report.xlsx,HIGH,DOWNLOAD,VPN,Personal,443,1,ANOMALY,100,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, ML anomaly detected"
EMP281,13,payroll.xlsx,CRITICAL,WRITE,Remote,Managed,7,0,NORMAL,15,LOW,Critical file accessed
EMP254,5,payroll.xlsx,CRITICAL,DOWNLOAD,VPN,Managed,447,1,ANOMALY,100,CRITICAL,"After-hours login, VPN access, High volume file access, Critical file accessed, ML anomaly detected"
EMP421,14,payroll.xlsx,CRITICAL,UPLOAD,Office,Managed,19,0,NORMAL,15,LOW,Critical file accessed
EMP478,15,payroll.xlsx,CRITICAL,READ,Office,Managed,30,0,NORMAL,15,LOW,Critical file accessed
EMP180,16,employee_handbook.pdf,LOW,READ,Remote,Managed,26,0,NORMAL,0,LOW,
EMP201,1,payroll.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,316,1,NORMAL,90,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed"
EMP397,12,project_plan.xlsx,MEDIUM,READ,Office,Managed,7,0,NORMAL,0,LOW,
EMP342,14,project_plan.xlsx,MEDIUM,READ,Office,Managed,7,0,NORMAL,0,LOW,
EMP290,15,finance_report.xlsx,HIGH,READ,Office,Managed,25,0,NORMAL,0,LOW,
EMP051,15,payroll.xlsx,CRITICAL,WRITE,Remote,Managed,23,0,NORMAL,15,LOW,Critical file accessed
EMP064,13,project_plan.xlsx,MEDIUM,READ,Office,Managed,13,0,NORMAL,0,LOW,
EMP303,12,payroll.xlsx,CRITICAL,READ,Office,Managed,1,0,NORMAL,15,LOW,Critical file accessed
EMP383,8,project_plan.xlsx,MEDIUM,READ,Office,Managed,22,0,NORMAL,0,LOW,
EMP411,18,finance_report.xlsx,HIGH,DOWNLOAD,Remote,Managed,26,0,NORMAL,0,LOW,
EMP233,18,project_plan.xlsx,MEDIUM,READ,Office,Personal,28,0,NORMAL,15,LOW,Personal device
EMP029,18,finance_report.xlsx,HIGH,READ,Office,Managed,14,0,NORMAL,0,LOW,
EMP250,8,payroll.xlsx,CRITICAL,READ,Office,Managed,17,0,NORMAL,15,LOW,Critical file accessed
EMP180,12,finance_report.xlsx,HIGH,DOWNLOAD,Remote,Managed,22,0,NORMAL,0,LOW,
EMP240,16,finance_report.xlsx,HIGH,UPLOAD,Office,Managed,23,0,NORMAL,0,LOW,
EMP320,0,finance_report.xlsx,HIGH,DOWNLOAD,VPN,Personal,292,1,ANOMALY,100,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, ML anomaly detected"
EMP087,18,payroll.xlsx,CRITICAL,READ,Office,Managed,11,0,NORMAL,15,LOW,Critical file accessed
EMP001,16,employee_handbook.pdf,LOW,DOWNLOAD,Remote,Managed,16,0,NORMAL,0,LOW,
EMP055,11,finance_report.xlsx,HIGH,READ,Office,Managed,23,0,NORMAL,0,LOW,
EMP011,14,salary.xlsx,CRITICAL,DOWNLOAD,Office,Managed,12,0,NORMAL,15,LOW,Critical file accessed
EMP336,12,finance_report.xlsx,HIGH,WRITE,Office,Managed,9,0,NORMAL,0,LOW,
EMP265,0,payroll.xlsx,CRITICAL,DOWNLOAD,VPN,Personal,472,1,ANOMALY,100,CRITICAL,"After-hours login, Personal device, VPN access, High volume file access, Critical file accessed, ML anomaly detected"
EMP203,12,payroll.xlsx,CRITICAL,DELETE,Remote,Personal,24,0,ANOMALY,60,HIGH,"Personal device, Critical file accessed, ML anomaly detected"
EMP132,16,finance_report.xlsx,HIGH,WRITE,Office,Managed,25,0,NORMAL,0,LOW,
EMP473,18,project_plan.xlsx,MEDIUM,READ,Office,Managed,5,0,NORMAL,0,LOW,
EMP440,10,project_plan.xlsx,MEDIUM,DELETE,Office,Managed,21,0,NORMAL,0,LOW,
EMP409,14,team_notes.docx,LOW,WRITE,Office,Managed,13,0,NORMAL,0,LOW,
EMP176,11,team_notes.docx,LOW,READ,Office,Managed,20,0,NORMAL,0,LOW,
EMP229,11,payroll.xlsx,CRITICAL,SHARE,Office,Personal,16,0,NORMAL,30,LOW,"Personal device, Critical file accessed"
EMP015,15,team_notes.docx,LOW,DELETE,Office,Managed,3,0,NORMAL,0,LOW,
EMP048,15,payroll.xlsx,CRITICAL,WRITE,Office,Managed,26,0,NORMAL,15,LOW,Critical file accessed
EMP490,16,salary.xlsx,CRITICAL,READ,Office,Managed,2,0,NORMAL,15,LOW,Critical file accessed
EMP126,15,employee_handbook.pdf,LOW,WRITE,Remote,Managed,29,0,NORMAL,0,LOW,
EMP158,3,salary.xlsx,CRITICAL,WRITE,VPN,Managed,344,1,ANOMALY,100,CRITICAL,"After-hours login, VPN access, High volume file access, Critical file accessed, ML anomaly detected"
EMP027,18,salary.xlsx,CRITICAL,WRITE,Office,Managed,19,0,NORMAL,15,LOW,Critical file accessed
EMP352,15,salary.xlsx,CRITICAL,DOWNLOAD,Office,Managed,25,0,NORMAL,15,LOW,Critical file accessed
EMP038,8,finance_report.xlsx,HIGH,READ,Office,Managed,11,0,NORMAL,0,LOW,
EMP328,17,finance_report.xlsx,HIGH,READ,Office,Personal,20,0,NORMAL,15,LOW,Personal device
EMP002,12,salary.xlsx,CRITICAL,DOWNLOAD,Office,Managed,9,0,NORMAL,15,LOW,Critical file accessed
EMP376,12,salary.xlsx,CRITICAL,READ,Office,Managed,12,0,NORMAL,15,LOW,Critical file accessed
EMP272,13,salary.xlsx,CRITICAL,READ,Remote,Managed,23,0,NORMAL,15,LOW,Critical file accessed
